date,capital,period_return,borrow_cost,benchmark_return,turnover,ic,n_long,n_short,ret_value,ret_momentum,ret_quality,ret_low_vol,ret_size
2021-03-08,1172527.474565443,-0.0059481471767260305,0.0008333333333333333,0.06638798220479242,0.5617977528089888,-0.03972109059879944,89,89,0.0028077743851549963,0.023052248552481107,7.413860595257248e-05,0.02750369132712329,-0.02048757417280346
2021-04-07,1208734.260095329,0.031110974412799246,0.0008333333333333333,0.030232318760119697,0.2247191011235955,0.16957361880474114,89,89,0.03862139593013497,-0.028118587522494395,0.009499155615892369,0.031974261886014266,0.01996049968080973
2021-05-06,1215696.664865847,0.006257554597285235,0.0008333333333333333,0.007417415565969767,0.4943820224719101,0.03733709101843095,89,89,-0.005397970117377179,0.019531610077478983,0.0055765718777183795,-0.043050789807055775,0.008043174511375088
2021-06-07,1186676.3158581909,-0.023520279551073074,0.0008333333333333333,0.03191489865716473,0.3595505617977528,-0.12198538047319288,89,89,-0.06642771140082425,-0.008854297229191137,0.022167414315593124,0.07014297195149914,-0.02965012116425106
2021-07-07,1207236.7343487928,0.0175069445966726,0.0008333333333333333,0.016662820514976424,0.17777777777777765,0.016989057327237298,90,90,-0.01886341731212392,0.013867001994362194,0.01657284537040295,0.013131969207186841,-0.019308938630854432
2021-08-05,1204892.2615711745,-0.0015204355105888883,0.0008333333333333333,0.025302016276648038,0.4222222222222223,-0.04231267929514402,90,90,-0.015337512291248294,-0.0011017071295208044,0.010030493395105828,0.002365877394852888,0.008327060343574104
2021-09-03,1211143.1898738178,0.005590192296748692,0.0008333333333333333,-0.041901570631091054,0.4,0.07352018001185356,90,90,0.04182840814157279,0.011056778157063527,-0.022218911244853833,-0.05261897294429832,0.02799922245371862
2021-10-05,1237833.653878784,0.022287306548849663,0.0008333333333333333,0.07046651467012635,0.24444444444444444,0.0691871988140472,90,90,-0.009606063414602205,0.024223880802211606,0.019405288726481923,-0.01677099995102284,-0.013249733503960403
2021-11-03,1273042.6992208338,0.028924249387369566,0.0008333333333333333,-0.024616315562405434,0.4666666666666667,0.10943280229830542,90,90,0.02358516277674541,-0.04335144439188631,0.02590868276372651,0.07132603816745131,-0.028230809616748637
2021-12-03,1296157.283966592,0.018609674922258457,0.0008333333333333333,0.055357069285549995,0.4444444444444444,0.05957829158464861,90,90,0.030688004572175298,-0.049783213670505075,-0.0141642144595311,-0.022289322510571433,0.030932330533887477
2022-01-04,1329049.0170043595,0.025490287304866445,0.0008333333333333333,-0.06700546192595644,0.1111111111111111,0.1100057302551154,90,90,0.05419693503165268,-0.038909283928077174,-0.027710869762600666,0.030670848793522228,-0.0006797903360491265
2022-02-03,1353826.1789660344,0.01886919050635661,0.0008333333333333333,-0.06276687712727887,0.22222222222222224,0.06452057391773973,90,90,0.035448115978819916,0.012647302152930839,-0.0041640304539226755,0.034395594321150434,0.008949834307057168
2022-03-07,1304740.5288277275,-0.035684750039201026,0.0008333333333333333,0.07573910514776606,0.5934065934065933,-0.14166593579546552,91,91,-0.03634717919633079,-0.027556626504983018,-0.02492571425661151,-0.06909970934433071,0.023517813499890787
2022-04-05,1364999.5220950732,0.04639163515855476,0.0008333333333333333,-0.08612684632297132,0.19780219780219782,0.18134097814745548,91,91,0.07676738684510936,-0.008732420839397556,-0.01421659234612811,0.040854611114797525,0.014389462364037096
2022-05-05,1371345.8119121697,0.0052679246122292476,0.0008333333333333333,-0.004893409089569147,0.6153846153846154,0.06905535986438145,91,91,0.013317506736299787,0.003120443029053792,0.01348334474250642,0.015014727648394077,0.0012033662309938638
2022-06-06,1388456.0451738932,0.012917363535482755,0.0008333333333333333,-0.05264968773133395,0.4347826086956524,-0.014884369867495978,92,92,-0.02138848662331318,0.037787079885499356,0.05243099999484654,0.07650718113509739,-0.016784616317974402
2022-07-07,1359350.8187027657,-0.020770707565972765,0.0008333333333333333,0.06103153057463959,0.1956521739130435,-0.07664341999060031,92,92,-0.01763604512653339,-0.024667288837280456,-0.01693744018616833,-0.0713067911031077,-0.005357798439071203
2022-08-05,1361216.1560866798,0.0018077952299847403,0.0008333333333333333,-0.056491387616180666,0.4347826086956521,0.03064421323143616,92,92,0.018101878889106245,0.050127716580896264,-0.0016783188283487262,0.019192415793600905,0.002575650982952595
2022-09-06,1352003.4758126743,-0.0064872021124669655,0.0008333333333333333,-0.03151028040433511,0.28260869565217395,-0.04985010899988244,92,92,-0.016896353157146292,0.02133756255399649,0.00902463584647082,-0.0015120828564577048,0.010485779713566068
2022-10-05,1360246.246928695,0.006271712300463467,0.0008333333333333333,-0.016255063989838642,0.17391304347826086,0.014029328305988738,92,92,0.008719982620734434,0.0521864241543421,-0.00563938887978381,0.039268194008773336,-0.028411738490252112
2022-11-03,1373484.7923900445,0.01014520991128205,0.0008333333333333335,0.07420998186360862,0.40860215053763427,0.042649095544695356,93,93,-0.0064654619759774035,-0.07360138987616632,0.018364814940278838,-0.020967788224240537,0.018788166201216316
2022-12-05,1405450.6453546581,0.023779925558148472,0.0008333333333333335,-0.04731902486803128,0.4946236559139785,0.11263320668169964,93,93,0.02990105943818116,-0.029751734813730096,0.0010903694863060214,0.02006543150547582,0.017719838370938375
2023-01-05,1421047.291465973,0.01127123850748388,0.0008333333333333335,0.077204066414719,0.17204301075268819,0.08514983090405236,93,93,0.006411372888060647,-0.10126748964694628,0.0027829542196087667,-0.12482284419399459,0.039950359629498486
2023-02-06,1389313.789317388,-0.022162836860838482,0.0008333333333333335,-0.026981519840372448,0.17204301075268819,-0.11759935623193783,93,93,-0.018239038865134557,0.04135424723230427,-0.005277024053980876,0.004182836239147395,-0.019436501270892796
2023-03-08,1379475.0182399384,-0.006675874294428042,0.0008333333333333335,0.029228106341838256,0.40860215053763443,-0.03707332549256861,93,93,-0.030074677999141028,0.008616563850479712,0.017770304134345695,0.06356434897563315,-0.046159672766687636
2023-04-06,1350191.02182406,-0.020954651382118043,0.0008333333333333335,0.008637982224242315,0.2795698924731183,-0.09728061504035405,93,93,-0.026583487030205164,0.008507964377213116,-0.015393801808990408,0.006041378136249306,0.0072312447788231765
2023-05-08,1370866.7545047652,0.015918418754947233,0.0008333333333333331,0.032911777682735587,0.595744680851064,0.0800487480546677,94,94,0.0572110468287596,-0.04714882823597208,-0.031043906880364035,-0.06510088891643386,0.030146256943826638
2023-06-07,1349569.773917707,-0.015242080407201064,0.0008333333333333331,0.033979918417658544,0.2978723404255319,-0.10570401107104355,94,94,-0.021189891810395604,0.0006311516909724198,-0.003273747295693886,-0.029425047006521925,0.008728312215194822
2023-07-10,1381223.9639923575,0.0235639127685481,0.0008333333333333331,0.020464221134791554,0.10638297872340424,0.12583914502411067,94,94,0.05155694481455726,-0.013862920264074551,-0.0021447552488627845,-0.013029124288973435,0.007586443639425356
2023-08-08,1354279.1459253882,-0.019194905405553023,0.0008333333333333331,-0.00872865877696315,0.3191489361702128,-0.07853334049621503,94,94,-0.01922578025319624,0.03589272190570428,0.0018467550869239353,0.03946996862716362,-0.040124787274080184
2023-09-07,1362214.0394921324,0.0061374203713609465,0.0008333333333333331,-0.031501350114319274,0.276595744680851,0.04337534329125292,94,94,0.004278025677018209,0.006775676900818239,0.016531630135054112,0.0583825260271504,-0.02226553061726927
2023-10-06,1387905.39793545,0.019033453720261155,0.0008333333333333331,0.014216119727637078,0.1702127659574468,0.10542856166836964,94,94,0.01900235574110125,0.030134884476566252,0.002186732556999647,0.04294761004972799,-0.03006559389726149
2023-11-06,1401571.4565426637,0.010250634915148497,0.0008333333333333336,0.04283897075462169,0.39999999999999997,0.022825155799472887,95,95,-0.0004930978555866532,-0.030198614295513227,0.008240310154555886,-0.06565708412565803,0.046838537723022364
2023-12-06,1453220.4117435322,0.037200119709997495,0.0008333333333333336,0.0467487583935577,0.3368421052631579,0.15319515379974577,95,95,0.04135864839639815,-0.0297320602130918,0.0027876671373813283,-0.05765376653928558,0.03359843601290703
2024-01-08,1455425.8584801473,0.0016652409645379748,0.0008333333333333336,0.048328505983173675,0.1473684210526316,-0.053610668203027304,95,95,-0.022044929655479408,0.09845072491381202,0.008855730047317507,0.03036383823247451,-0.03651349493745741
2024-02-07,1465175.0195369562,0.007037706478744386,0.0008333333333333336,0.026976672674189774,0.3368421052631579,0.022094138406015543,95,95,0.013030210205333745,0.0051215376733572985,0.004116770777694101,-0.026143211819634218,0.01632901626975311
2024-03-08,1483357.1023515584,0.012899952321029135,0.0008333333333333336,0.01784490936049522,0.4842105263157895,0.05406335483727439,95,95,0.037701948933357925,-0.010919516024644547,-0.019020363875815037,-0.028552941127681038,0.01214411189871912
2024-04-09,1490879.417387569,0.005219279937603095,0.0008333333333333336,-0.004109856343219612,0.1473684210526316,0.03344350569750932,95,95,-0.0021154601328627048,0.006534999587763017,0.003380245586031926,0.0167560888195828,-0.023710832548714308
2024-05-08,1483059.9701946625,-0.004825834853071275,0.0008333333333333336,0.032004254522753704,0.42105263157894735,-0.06771642792115318,95,95,0.00034973460532570534,0.0043092252407711815,-0.0029584876432763533,0.01003202418195882,-0.03376869903149676
2024-06-07,1488773.4480495364,0.004082595059837829,0.0008333333333333333,0.053097299960389255,0.22916666666666669,0.021974815047060958,96,96,0.0007678456896902464,0.03685193746243691,0.008562516112160672,0.004593043353148378,-0.025584249735233325
2024-07-10,1481411.3197356677,-0.004654787443820084,0.0008333333333333333,-0.05618823517705206,0.29166666666666663,-0.018061332022023573,96,96,0.0023763827608509138,-0.02629820865072244,-0.006136155280962936,0.05862157586400056,0.031402856994613496
2024-08-08,1454797.7579522114,-0.017494220992602998,0.0008333333333333333,0.029266676159438298,0.47916666666666663,-0.0964691009773713,96,96,-0.011400061016889628,0.002174060606681147,-0.01235717460960309,0.02300385559526131,-0.011853064074349044
2024-09-09,1443142.464339302,-0.007722210318414685,0.0008333333333333333,0.05087538077651148,0.29166666666666663,0.012708055944830102,96,96,0.0007977040275991918,0.017903112381007884,-0.01911579789860761,-0.07495451649527862,0.02012939969594483
2024-10-08,1409623.9364070834,-0.023083603050044865,0.0008333333333333333,0.03070149157422855,0.14583333333333331,-0.038529260110004473,96,96,-0.0025205008122265093,0.007882824640282947,-0.012070344144711299,-0.013578148579140397,-0.004343825788030737
2024-11-06,1396135.171007123,-0.009197501525632501,0.0008333333333333333,0.02797858596625389,0.375,-0.09285284478649647,96,96,-0.04171562133103701,0.0435319697792529,-0.001206114509428641,-0.01717777000725736,-0.009885447758864383
2024-12-06,1405015.1844216988,0.006716970858521139,0.0008333333333333333,-0.027244711160682316,0.35416666666666663,0.06267321079576312,96,96,0.005436111987162439,0.009208331362922508,0.012231219616013988,-0.004563417939832578,-0.005831930423472999
2025-01-08,1385086.9283581267,-0.014000689912027126,0.0008333333333333335,0.025722758405871928,0.18556701030927825,-0.04649725778801708,97,97,-0.028539459883289722,0.05097501884650961,-0.011262771973516165,0.00972416365658581,-0.04195903569400701
2025-02-10,1411981.4165951607,0.019669473710333535,0.0008333333333333335,-0.07906344822985266,0.24742268041237112,0.04149824088260318,97,97,0.027798960906808313,-0.07313994437298993,-0.015570339066604875,0.09091419813207147,-0.002708844630732337
2025-03-12,1374209.9117572804,-0.026469690542978597,0.0008333333333333335,-0.06031523038695897,0.28865979381443296,-0.1116150133755827,97,97,-0.026973116739420964,0.050644421950485304,-0.003566022010867392,0.04158042284943833,-0.025131634888999273
2025-04-10,1421118.0075398663,0.034369192014945586,0.0008333333333333335,0.10557194845896763,0.22680412371134018,0.08007720231134675,97,97,0.04435852413973916,-0.041682516595577854,0.004713451773158654,-0.1277633602399722,0.046185110008010906
2025-05-12,1417427.947797703,-0.002061611970384831,0.0008333333333333335,0.03102383304968392,0.536082474226804,-0.06325449090939281,97,97,-0.0005491263088514262,0.0031076673736288984,-0.010284705409462561,-0.02130346483064706,-0.024921332990479703
2025-06-11,1426652.789983467,0.006778014012195036,0.0008333333333333335,0.04120571658393816,0.26804123711340205,0.06643261124473268,97,97,0.021147706007874172,-0.005175520599996303,-0.014521304142051165,-0.07044739882693701,0.005228013119849812
2025-07-14,1404008.3540428486,-0.015710065465525787,0.0008333333333333335,0.028214890104772877,0.16494845360824742,-0.01844065037571561,97,97,-0.004377795366696703,0.01730752662274209,-0.0016326560987268376,0.0019744830945007457,-0.010733740109113522
2025-08-12,1445241.5759572964,0.02983058984887791,0.0008333333333333332,0.022979953858193486,0.44897959183673475,0.16466785241913162,98,98,0.036295905374109566,-0.014690015830749168,-0.00969636897447553,-0.026776870464949056,0.029408500353483052
2025-09-11,1404792.0055871776,-0.027789692928611658,0.0008333333333333332,-0.0042661123517870984,0.20408163265306123,-0.06396933183194592,98,98,-0.00463978449712675,0.03937824492171818,-0.012249684741858325,-0.013445010524876129,-0.041686932074381094
2025-10-10,1407585.6011291887,0.0022136053494920837,0.0008333333333333332,0.04260054195489153,0.22448979591836735,0.03279764695004496,98,98,0.020329044602239898,0.041691474801162975,-0.01822620715913288,-0.01186389671618502,-0.011752611779496627
2025-11-10,1461224.6727467866,0.03870069039394303,0.0008333333333333335,0.00895540994523397,0.5714285714285715,0.22553092350713227,97,97,0.03932039321580777,-0.04064487239140114,0.013306891570660197,-0.047372850110408996,0.023936759734462562
2025-12-10,1446600.228814167,-0.009745626700272255,0.0008333333333333332,0.013928865139107427,0.2653061224489797,0.045879059544294803,98,98,-0.0013608845760931959,0.004067804486811813,1.3476552847524817e-05,-0.018008296581327778,-0.005226004999966457
2026-01-12,1442105.6282354959,-0.002923873016697522,0.0008333333333333332,-0.004613795532993699,0.18367346938775508,0.07962322317094399,98,98,0.057625741190676705,0.054992982369884515,-0.031157941371988053,0.0006464930661244208,-0.009460368303815487
2026-02-11,1396728.155490926,-0.031189319717938695,0.0008333333333333332,-0.04382468450725018,0.2857142857142857,-0.11039654739882222,98,98,-0.02647303433229398,-0.005777554634562004,-0.014212315018193727,0.029835890236629165,-0.023561402388740604
2026-03-13,1401481.8531575357,0.0037107106903669453,0.0008333333333333332,0.05015835713481844,0.30612244897959184,0.08945739104355051,98,98,0.02224456581130721,0.11737495135893328,-0.005684784556115057,-0.08039780067901436,-0.015711142790902473
2026-04-14,1384659.377863986,-0.01182184652837102,0.0008333333333333332,0.0666323456027546,0.1836734693877551,-0.012885240344474774,98,98,0.015748697832247645,0.0802732080545982,-0.04267048093603091,-0.08265296652998003,-0.019557938787061795
2026-05-13,1449977.8524803484,0.047900069401798466,0.0008333333333333332,-0.000754683215090435,0.6938775510204082,0.16708517456277325,98,98,0.061888703026308174,0.006840196388233058,0.0326484299698052,-0.03228526921925219,0.03676557939162785
2026-06-12,1441720.567003613,-0.00543090135078563,3.9682539682539676e-05,0.0,0.26530612244897955,-0.06873917888205566,98,98,-0.004455533089511896,-0.0003225150893311655,-0.00443085154015811,-0.008575558332060834,-0.004969348160842547
